.geo,year,point_id,date,ndvi,savi,evi,rainfall,temp,wind_speed,soil_moisture,bsi,chl,humidity,lswi,ndmi,ndre,psri,vpd
"{""type"": ""Point"", ""coordinates"": [35.54965466083941, -0.4952337917313708]}",2026,451,2026-03-65,-0.0147450190606343,-0.022116733196677,0.0439876405458758,12.088595390319824,14.776675796508812,,,-0.1256254938109033,-0.0595222207393567,92.52935497411644,0.2,0.210307851954341,-0.0449030818574815,-0.1443609022556391,0.1256212565176299
"{""type"": ""Point"", ""coordinates"": [35.50410176293588, -0.3988152450051984]}",2026,494,2026-03-65,0.5900431800863601,0.8849523809523809,1.606278523025861,12.405256271362305,13.990624364217126,,,-0.0893879348304711,1.0505263157894738,91.09896532772184,0.1539170506912442,0.183564567769477,0.3743139407244786,0.0869565217391304,0.142252385713047
"{""type"": ""Point"", ""coordinates"": [35.02161185720259, -0.5656233243293117]}",2026,495,2026-03-65,0.6741167988464312,1.0108108108108107,1.7634854771784234,2.8614706993103027,17.583886082967126,,,-0.0766721044045677,1.109689213893967,82.75350614718499,0.1233671988388969,0.1812019882512426,0.3594847775175644,0.06511175898931,0.3468718686244484
"{""type"": ""Point"", ""coordinates"": [33.75840379610741, -0.07011882956867027]}",2026,25,2026-03-65,-0.1416122004357298,-0.2121871599564744,0.1171171171171171,0.0,23.377180353800497,,,-0.1737891737891738,-0.24,68.43095872846557,0.0648648648648648,0.0572207084468664,-0.1652542372881356,-0.6943231441048034,0.907645762951499
"{""type"": ""Point"", ""coordinates"": [33.7866322487488, 0.11747862654394385]}",2026,51,2026-03-65,0.5687589841878294,0.8530362917714697,1.4582309582309585,0.0,23.13539975484213,,,-0.0308895664854832,1.1082603254067585,68.60954585704216,0.0860839276828661,0.1344643418158969,0.3440065681444992,0.0961021505376344,0.889434556106457
"{""type"": ""Point"", ""coordinates"": [33.851850963640096, 0.06115535957728446]}",2026,55,2026-03-65,-0.2724077328646748,-0.408252853380158,0.2406832298136646,0.0,22.92218360900881,,,-0.18714859437751,-0.2865497076023392,70.72978354140606,0.1794871794871795,0.1932773109243697,-0.2459016393442623,-0.6614785992217899,0.8187339930016005
"{""type"": ""Point"", ""coordinates"": [33.75071817437919, 0.3573954645216676]}",2026,74,2026-03-65,0.0175263518992078,0.0262887080175881,-0.0496256004521051,0.0,21.85797462463381,,,-0.1102053813087088,-0.0354259549343294,73.77325377375838,0.1446011366028204,0.127772213478323,-0.008629071463296,-0.1697998787143723,0.6876621787866664
"{""type"": ""Point"", ""coordinates"": [33.664421777679685, 0.007262124109281585]}",2026,97,2026-03-65,0.0054316752429959,0.0081469306081612,-0.0202106158919263,0.0,23.31280860900881,,,-0.0090729244832526,-0.0277329025309639,68.2191480356122,-0.036570332831119,-0.0275627970128988,-0.0272438113677223,-0.1087843350557519,0.910194248957206
"{""type"": ""Point"", ""coordinates"": [33.72352747506493, -0.03411886946306534]}",2026,131,2026-03-65,-0.0334795659201108,-0.0502135518873369,0.1441065394553766,0.0,23.31280860900881,,,0.015323992994746,-0.0231788079470198,68.2191480356122,-0.0683285110171377,-0.0132995566814439,-0.0716345087602572,-0.0706429780033841,0.910194248957206
"{""type"": ""Point"", ""coordinates"": [33.95784787156129, -0.06201921271652537]}",2026,162,2026-03-65,-0.0812890812890812,-0.1219043039192113,0.3427991886409736,0.0,23.26772397359213,,,0.0357223095933498,-0.1605351170568562,69.95389094984671,-0.1058052434456928,-0.0920018492834026,-0.1120409112040911,-0.0623836126629422,0.8581735938890771
"{""type"": ""Point"", ""coordinates"": [33.794528414147365, 0.5784085267392892]}",2026,188,2026-03-65,0.0139550714771953,0.0209317166560306,-0.0379559340862803,0.0,22.34829037984213,,,-0.1876128315511734,-0.0247707897699854,72.99066627416953,0.3330350151023604,0.3349693251533742,-0.0212731006160164,-0.1735483870967742,0.7296480192914516
"{""type"": ""Point"", ""coordinates"": [33.89485961209069, 0.06967654208338338]}",2026,273,2026-03-65,-0.2915766738660907,-0.4368932038834951,0.2448313384113166,0.0,22.92218360900881,,,-0.189453125,-0.3466666666666667,70.72978354140606,0.1714285714285714,0.2054794520547945,-0.293103448275862,-0.6636363636363637,0.8187339930016005
"{""type"": ""Point"", ""coordinates"": [33.71797690116266, -0.006105505530441875]}",2026,310,2026-03-65,-0.0941054808686659,-0.1410852713178294,0.2102587800369685,0.0,23.31280860900881,,,0.0152707080055529,-0.0230088495575221,68.2191480356122,-0.1292246520874751,0.0008795074758135,-0.1266201395812562,-0.1783088235294117,0.910194248957206
"{""type"": ""Point"", ""coordinates"": [33.732497525350446, 0.2032666410692005]}",2026,341,2026-03-65,0.710020357385207,1.0649100983829016,2.0804612937433724,0.0,22.93227475484213,,,-0.1488963210702341,1.2616532007458048,69.22281311867046,0.1962025316455696,0.2261995430312262,0.4028576730376693,0.0387667887667887,0.8614122264268588
"{""type"": ""Point"", ""coordinates"": [33.7886611160299, 0.37184779139278173]}",2026,371,2026-03-65,0.4859120118635689,0.7287779562584951,1.6264063534083388,0.0,21.85797462463381,,,0.0176696542893726,0.7930629041740154,73.77325377375838,0.0121212121212121,0.0441439973937123,0.277246653919694,0.0761421319796954,0.6876621787866664
"{""type"": ""Point"", ""coordinates"": [33.979781286079714, 0.0786502683657076]}",2026,420,2026-03-65,0.5230031047135196,0.7843939607732469,3.2361159622773314,0.0,22.431135431925497,,,-0.1305041480536056,1.0405797101449274,74.86399799518765,0.1786806465705548,0.2339038304808476,0.3231976459048553,0.0,0.6824677734803336
"{""type"": ""Point"", ""coordinates"": [33.9467076760375, 0.519431326361571]}",2026,481,2026-03-65,0.0155142436806205,0.023270587448594,-0.0353173999086618,0.0,21.99884376525881,,,-0.2648497024373602,-0.0613946437594744,75.31501523010623,0.5294591600362575,0.5127242386316229,-0.0208266168031465,-0.2228519902099703,0.652821707767739
"{""type"": ""Point"", ""coordinates"": [33.97455261990497, 0.6674971898925484]}",2026,487,2026-03-65,0.0726189448234176,0.108923714544748,-0.2372221595396592,4.695422172546387,22.23915952046713,,,-0.1504066908689858,0.0581533752763134,71.85093188180424,0.2317302925136341,0.2341603242067806,0.0272907707575256,-0.1486894360603653,0.7554075061247665
"{""type"": ""Point"", ""coordinates"": [33.76065932084474, 0.20717893886049363]}",2026,489,2026-03-65,0.4488759970993473,0.6732326283987915,1.0695772376454324,0.0,22.65493100484213,,,0.0390313023315728,0.7617430673457839,70.75065820664562,0.0176570458404074,0.0561174551386623,0.2581863979848866,0.1438670908448215,0.8050102104373144
"{""type"": ""Point"", ""coordinates"": [33.782357935497956, 0.029561648615312457]}",2026,498,2026-03-65,0.092383956737269,0.1385447172786663,-0.1093916755602988,0.0,23.29335873921713,,,-0.1560502989074417,-0.3101010101010101,68.35667354724875,0.0763765541740675,-0.2784265519360787,0.1008174386920981,-0.7213316892725031,0.9051925336625126
"{""type"": ""Point"", ""coordinates"": [35.52880856117759, 0.618311363477042]}",2026,2,2026-03-65,0.0180025226464854,0.0270022358539242,-0.0464607007575757,0.0,17.331200536092126,,,-0.2431731205811766,-0.0397553516819572,83.3175754071307,0.4818895009180437,0.477088948787062,-0.015415326605301,-0.1906657819066578,0.3302158766045917
"{""type"": ""Point"", ""coordinates"": [35.22950764964418, 0.7542846130520374]}",2026,19,2026-03-65,-0.0136949152542372,-0.0205419086574314,0.0259315680468308,0.0,16.950259780883812,,,-0.2357118370145453,-0.1272069209039548,85.183171027203,0.4259949029602038,0.3706383893386831,-0.0187508431134493,-0.2968944099378882,0.2862999974891252
"{""type"": ""Point"", ""coordinates"": [35.02437620134046, 0.6259439756250811]}",2026,30,2026-03-65,0.448251990308065,0.672261636961412,1.2205466540999057,0.0,17.003075536092126,,,0.0152077151335311,0.757066462948816,79.81742159156246,0.0376984126984126,0.1070195627157652,0.2302264039988238,0.1149877149877149,0.3912880568236186
"{""type"": ""Point"", ""coordinates"": [35.24014984952712, 0.02532949576194238]}",2026,43,2026-03-65,0.2062739376253875,0.3093826935351509,-1.3752431906614788,4.60020637512207,18.65834897359213,,,-0.0744849445324881,0.2333973128598847,82.87969338038558,0.0851517637407711,0.0896326530612244,0.1187415426251691,-0.0893712097031599,0.3683768975802152
"{""type"": ""Point"", ""coordinates"": [35.77043326664333, 0.4051742849073829]}",2026,45,2026-03-65,-0.0011469351344462,-0.0017202930869703,0.0038268560251722,0.0,19.128156916300497,,,-0.1385034013605442,0.0342657342657342,76.40945157458297,0.2396014550055353,0.3053027019216876,-0.0451942989401876,-0.1168423413321372,0.5227073421159381
"{""type"": ""Point"", ""coordinates"": [35.100024982085856, 0.6916729751148043]}",2026,48,2026-03-65,0.4129184984781873,0.61927303465765,-1.4643799472295516,0.0,16.750389989217126,,,-0.2183111435345613,0.4990774907749078,81.8597615155326,0.2419738406658739,0.131175468483816,0.3167349511503309,-0.2450415866922584,0.3461001193246723
"{""type"": ""Point"", ""coordinates"": [35.77829644718711, 0.24884453329708087]}",2026,50,2026-03-65,0.1829323649568769,0.2743674117780551,-1.2189957652752572,0.0,17.808495457967126,,,-0.0801826056420461,0.2406716417910448,79.89680626759828,0.1007391763463569,0.1422240128928283,0.0972631578947368,-0.0801541425818882,0.410092036171724
"{""type"": ""Point"", ""coordinates"": [35.05310799568869, 0.7941165842734438]}",2026,65,2026-03-65,0.3158500115021854,0.473720529039678,1.4389016977572835,0.0,16.488508478800497,,,-0.0092013249907986,0.4519027484143763,82.89551534660873,0.0571058953982627,0.0877883068120865,0.2037037037037037,0.0893129770992366,0.3209516388502354
"{""type"": ""Point"", ""coordinates"": [35.24872681500187, 0.39425636436067385]}",2026,68,2026-03-65,0.1854150504266873,0.2780686445607911,0.3286126770246116,0.0,16.370588556925497,,,0.165366926614677,0.1564885496183206,85.67591116358773,-0.0990566037735849,-0.0891031259129418,0.076814658210007,0.3324306025727827,0.2667697583861316
"{""type"": ""Point"", ""coordinates"": [34.84882186461372, 0.2641937250726069]}",2026,83,2026-03-65,0.3193292144748455,0.4789515488482923,1.1007667031763415,6.890907764434815,19.88613217671713,,,-0.020587374377988,0.556910569105691,80.36110230050097,0.0946104276508494,0.1300309597523219,0.2060674519928998,0.1250718803910293,0.4561350616515425
"{""type"": ""Point"", ""coordinates"": [35.168765713254295, 0.7373974235135807]}",2026,98,2026-03-65,-0.0081967213114754,-0.0122947320488374,0.0259394026731995,0.0,16.981753921508812,,,-0.0876026367526309,-0.0396981627296587,83.81836281381126,0.1144227694275663,0.121892440385591,-0.0241935483870967,-0.1383346338200869,0.3132965068084551
"{""type"": ""Point"", ""coordinates"": [35.53839562301129, 0.22182484062606422]}",2026,99,2026-03-65,0.0515021459227467,0.0772472986435742,-0.1596958174904943,6.704897880554199,14.558495457967126,,,-0.1854337976170498,0.0154531946508171,86.04029640518146,0.3217726396917148,0.3166375461075519,0.0095658572479764,-0.154594904093902,0.2314540373643602
"{""type"": ""Point"", ""coordinates"": [34.86653590167335, 0.8950622983961298]}",2026,111,2026-03-65,0.3849186791522918,0.5772357723577235,1.5526838966202785,6.734996795654297,17.211164728800497,,,-0.0236765097100292,0.5634458672875438,78.85068614485313,0.0741590214067278,0.0901577761081893,0.2411660777385159,0.0844730490748189,0.4154688405951058
"{""type"": ""Point"", ""coordinates"": [35.42069244878004, 0.8604778325481656]}",2026,116,2026-03-65,-0.0053888988683312,-0.00808298531591,0.013531799729364,0.0,15.343326187133812,,,-0.2191378021430351,-0.0598621153522784,88.7092563236902,0.4244918960638024,0.4221877825132377,-0.0357018460466736,-0.1902202184844806,0.1969081587502241
"{""type"": ""Point"", ""coordinates"": [35.19558742548031, 0.5278915642907658]}",2026,133,2026-03-65,0.0217678893565844,0.0326498707233479,-0.1426769667349834,0.0,16.710757827758812,,,-0.0240607851414098,0.0474353154788924,85.02739494462354,0.0269551553245497,0.0789473684210526,-0.0182574532008319,-0.0383025027203482,0.2849463184490252
"{""type"": ""Point"", ""coordinates"": [35.57668068915122, 0.2260749364409644]}",2026,143,2026-03-65,0.0151045701006971,0.0226557583385777,-0.0419987077320697,0.0,15.854638036092126,,,-0.2042826552462526,-0.0089955022488755,83.64286985874722,0.3816552451238798,0.3837667454688731,-0.0088863679334467,-0.1709719383014309,0.2947657466578014
"{""type"": ""Point"", ""coordinates"": [35.18012276000854, 0.6351475089470994]}",2026,145,2026-03-65,0.6017577588574567,0.9025127008101056,2.2827672431756616,0.0,16.841373062133812,,,-0.1804635761589404,0.9306397306397308,84.23098122083829,0.2498928418345478,0.2929292929292929,0.3251533742331288,0.0294003868471953,0.3026017934443368
"{""type"": ""Point"", ""coordinates"": [35.27621727385845, 0.14983995238313302]}",2026,160,2026-03-65,0.4002927186242224,0.6003841580535992,75.97222222222223,0.0,16.063378270467126,,,-0.1756489106640258,0.8210332103321034,87.42981747482297,0.2461738847281016,0.289223211544366,0.2767306088407006,-0.0494285714285714,0.2295640017157125
"{""type"": ""Point"", ""coordinates"": [35.352831369828536, 0.1268664200792646]}",2026,167,2026-03-65,0.2529389457717103,0.3793364928909952,-1.0658357302652606,0.0,14.704572931925496,,,-0.0912894636744009,0.450123660346249,88.04275053588057,0.0811518324607329,0.1397058823529411,0.1532286212914485,-0.1443683883011823,0.2001318278215951
"{""type"": ""Point"", ""coordinates"": [34.869699895738066, 0.4251383549860074]}",2026,182,2026-03-65,0.06147077309868,0.0922003645276852,-0.2691841902455136,10.749541282653809,18.34039649963381,,,-0.088063384855176,0.1194590533433508,80.99602185471295,0.1243675099866844,0.1699065892451401,0.0278758368837492,-0.0969891978855435,0.4008454230534516
"{""type"": ""Point"", ""coordinates"": [35.53232133271549, 0.7971243371821092]}",2026,189,2026-03-65,-0.0303968706706869,-0.0455934482337122,0.0834414567580869,0.0,16.798648452758812,,,-0.2147525250217083,-0.0842780429594272,83.44225567508929,0.4477975176441957,0.4500060598715307,-0.0596696435627914,-0.1596177944862155,0.3168768133201344
"{""type"": ""Point"", ""coordinates"": [35.056853631076784, 0.1857640931968563]}",2026,195,2026-03-65,0.457047539616347,0.6854998436359845,-3.962400578452639,4.953218936920166,16.383772150675497,,,-0.2756118558602878,0.7876569037656904,86.7469615804673,0.3603270391278956,0.375996961640714,0.2926378098409175,-0.1250801796023091,0.2470299842751082
"{""type"": ""Point"", ""coordinates"": [35.513422491141306, 0.16449402831016394]}",2026,200,2026-03-65,0.6733425414364641,1.009839461418954,3.146176185866408,0.0,14.558495457967126,,,-0.2703526338702656,1.6356020942408378,86.04029640518146,0.3364589078874793,0.3948692152917505,0.4345766725873298,-0.0100364963503649,0.2314540373643602
"{""type"": ""Point"", ""coordinates"": [35.341215011896864, 0.09209854167610827]}",2026,203,2026-03-65,-0.0519989547948784,-0.077996733805117,0.1592467123689615,0.0,16.063378270467126,,,-0.1658021224955979,-0.1038390933035358,87.42981747482297,0.3325987144168962,0.3316167003862424,-0.0702601119036432,-0.1302613713509844,0.2295640017157125
"{""type"": ""Point"", ""coordinates"": [35.00055577179311, 0.6623514360966221]}",2026,213,2026-03-65,0.0918975431259801,0.1378391092990434,24.83050847457627,0.0,17.244205093383812,,,0.0305879921463263,0.1842105263157893,79.25680484815622,-0.0375967563582749,0.0315644620280381,0.0433566433566433,0.0333575054387237,0.4083434026519318
"{""type"": ""Point"", ""coordinates"": [35.456523023440674, 0.8989170468990918]}",2026,238,2026-03-65,-0.0242306085503411,-0.0363446475195822,0.0585976965043443,0.0,15.577538426717126,,,-0.2564092372510831,-0.0929725570659143,85.02317129935687,0.5560737286253609,0.5486565816211334,-0.0534278959810874,-0.1959000814553353,0.2651464433044872
"{""type"": ""Point"", ""coordinates"": [35.44722846831554, 0.06618316572866607]}",2026,260,2026-03-65,-0.0075856256225576,-0.011378002528445,0.0164802237315221,0.0,14.704572931925496,,,-0.1945353403141361,-0.0982435248585889,88.04275053588057,0.3288191238329742,0.2820456540825285,-0.018341670456268,-0.2432941176470588,0.2001318278215951
"{""type"": ""Point"", ""coordinates"": [35.304099519722335, 0.5903416226480457]}",2026,285,2026-03-65,-0.0159931762448022,-0.0239891249300317,0.0357892727619774,0.0,16.387108739217126,,,-0.1939265698272904,-0.1193737769080235,84.95868699814103,0.3380210221094599,0.2974303739036775,-0.0253458654556975,-0.2342730790491984,0.2804221004391554
"{""type"": ""Point"", ""coordinates"": [34.80892112202366, 0.11203262971520749]}",2026,298,2026-03-65,0.5839133797370456,0.8757571852042789,1.4537869062901154,6.172050476074219,18.67023048400881,,,-0.097824433287692,1.0241610738255034,83.09238673573095,0.1747609942638623,0.2203757225433526,0.346777729066199,0.1005192878338279,0.3640708590861423
"{""type"": ""Point"", ""coordinates"": [35.18080709685831, 0.32731214928769603]}",2026,312,2026-03-65,0.6218990590248076,0.9324497648567764,2.682656826568265,0.0,16.412906265258812,,,-0.037997317836388,0.7537796976241902,86.50190046737744,0.0515806988352745,0.0850722311396468,0.3437278525868179,0.0109289617486338,0.2520649612039933
"{""type"": ""Point"", ""coordinates"": [35.76302952068206, 0.6885913681616355]}",2026,321,2026-03-65,-0.0184545158134985,-0.0276808711812461,0.0367886020331227,0.0,18.931135431925497,,,-0.2602013008248247,-0.0947612651117352,73.79358717580278,0.5208649085581489,0.5071198420122648,-0.0421889914094813,-0.2575096277278562,0.5735763357699435
"{""type"": ""Point"", ""coordinates"": [35.73519116011702, 0.5435267465448029]}",2026,329,2026-03-65,0.1025073746312684,0.153746889114204,-0.5191409897292251,0.0,20.25942319234213,,,-0.1094221962389165,0.1758321273516643,75.82647719617461,0.166601638704643,0.2276261073946845,0.0392770246784845,-0.0846710733396285,0.5745743055315687
"{""type"": ""Point"", ""coordinates"": [35.009748596783105, 0.11818324285582923]}",2026,342,2026-03-65,0.8826904686005738,1.3238247011952191,2.447842998585573,5.071186542510986,16.716047541300497,,,-0.2898820608317815,2.7223650385604112,84.12061191555583,0.3168338907469342,0.3513971210838272,0.5829536317341195,0.0081466395112016,0.3023050184139692
"{""type"": ""Point"", ""coordinates"": [35.190527984331595, 0.09131678793912205]}",2026,345,2026-03-65,0.894789081885856,1.3418506574051103,3.0282163251595566,6.285702228546143,16.722069676717126,,,-0.3809363422027618,2.2660098522167487,86.7194821487919,0.4026451138868479,0.4599800730654267,0.5162827640984908,-0.0212765957446808,0.2529255555333009
"{""type"": ""Point"", ""coordinates"": [35.23122393798602, 0.784930649748944]}",2026,353,2026-03-65,-0.0367874192642516,-0.05517919196883,0.0860850993921472,0.0,16.950259780883812,,,-0.2105871474803513,-0.0923955359460161,85.18317102720299,0.4113774303055241,0.4077217679329262,-0.0580804613483454,-0.2019270474879559,0.2862999974891254
"{""type"": ""Point"", ""coordinates"": [35.695723599570655, 0.7289423775627808]}",2026,357,2026-03-65,-0.0219631814627905,-0.0329436014072994,0.0455886692239598,0.0,21.64955991109213,,,-0.2905543309657931,-0.1063603771079537,74.29659682351372,0.6418088533587877,0.6265704689638014,-0.0451738255499271,-0.2463521745289701,0.6654170529697653
"{""type"": ""Point"", ""coordinates"": [34.97373310685301, 0.8331689813027608]}",2026,376,2026-03-65,0.1382056687748887,0.207296363529894,-0.7115291847563918,0.0,17.174218114217126,,,-0.0512610929472209,0.1861260381045433,79.92110955377241,0.0443847393874261,0.0607372979824654,0.0854462191444208,-0.0974638440578495,0.3935197889336623
"{""type"": ""Point"", ""coordinates"": [35.2777852935834, 0.16817305741480307]}",2026,392,2026-03-65,0.0516688666792381,0.0774996464432187,-0.1600841318064968,0.0,16.108381525675497,,,-0.1143453160626788,0.0158935501755683,88.033494544497,0.15274906986358,0.1405807736660027,0.0151073898798689,-0.1578096947935368,0.219167969002136
"{""type"": ""Point"", ""coordinates"": [35.00975879024805, 0.09416749041757004]}",2026,402,2026-03-65,0.8005789642972017,1.200675349734684,2.187170474516696,4.307566642761231,16.716047541300497,,,-0.2506683117417232,2.383838383838384,84.12061191555583,0.2985386221294363,0.3248492967180174,0.5588972431077694,0.0295652173913043,0.3023050184139692
"{""type"": ""Point"", ""coordinates"": [35.30784383284655, 0.42919792353891206]}",2026,414,2026-03-65,0.4806254248810333,0.7208564631245044,1.7919905373436973,0.0,16.365054702758812,,,-0.0406403940886699,0.7994623655913979,84.84058753550099,0.0861037234042553,0.1325339223729883,0.2744294909303686,0.0619031939413895,0.2822272186872473
"{""type"": ""Point"", ""coordinates"": [35.153471509500726, 0.6058069894423109]}",2026,416,2026-03-65,0.4115479115479115,0.617132330365367,-1.1725586279313966,0.0,16.841373062133812,,,-0.2249428664707802,0.6817359855334539,84.23098122083829,0.2374798061389337,0.1838616714697406,0.3501762632197415,-0.2945368171021377,0.3026017934443368
"{""type"": ""Point"", ""coordinates"": [34.8117021678498, 0.48829287712794833]}",2026,427,2026-03-65,0.0601543784934788,0.0902255639097744,-0.1819645732689211,7.94121789932251,19.14833920796713,,,-0.1834516736704825,0.0729436109674082,77.33310431904482,0.308690652209627,0.3283320031923384,0.0149063574977704,-0.1581113801452784,0.5028736082182905
"{""type"": ""Point"", ""coordinates"": [34.80505279291073, 0.01291026264384765]}",2026,428,2026-03-65,0.4085411009627253,0.6127360236949277,2.0513138324243925,5.448017120361328,20.02333920796713,,,-0.044045242847638,0.7625231910946197,78.51794370637825,0.0874785591766723,0.1204996326230712,0.276510067114094,0.0502157708905453,0.5032017918879308
"{""type"": ""Point"", ""coordinates"": [35.458325126854625, 0.17808706429828025]}",2026,431,2026-03-65,0.6719628452701051,1.0078210925088598,1.7829809313789078,0.0,14.558495457967126,,,-0.2851021753460778,1.7216905901116428,86.04029640518146,0.3908092720618137,0.4084896347482724,0.4634146341463415,0.0662068965517241,0.2314540373643602
"{""type"": ""Point"", ""coordinates"": [35.19348663238334, 0.38774639225896024]}",2026,433,2026-03-65,-0.0246155357932491,-0.0369223966393986,0.050624469504062,0.0,16.370588556925497,,,-0.170963781461019,-0.1243790420845439,85.67591116358771,0.2640560331104744,0.2213689032605766,-0.036076717649915,-0.2558749369641956,0.2667697583861318
"{""type"": ""Point"", ""coordinates"": [34.82276249318011, 0.2713402364242277]}",2026,454,2026-03-65,0.1798684586788676,0.2697641172265904,-5.040064102564102,6.890907764434815,19.88613217671713,,,-0.0193641618497109,0.3407134071340714,80.36110230050097,0.0258577821979114,0.0882010705143123,0.1184602873407427,-0.0148294611962432,0.4561350616515425
"{""type"": ""Point"", ""coordinates"": [35.49925330871338, 0.6548716038891018]}",2026,468,2026-03-65,0.0436854646544876,0.0655229926137717,-0.1370477424499152,0.0,17.593977228800497,,,-0.1941346913688647,-0.0140929535232383,82.5138802060085,0.3507401315789473,0.3549836601307189,-0.0075528700906344,-0.1497183516157723,0.3519153082217548
"{""type"": ""Point"", ""coordinates"": [35.330882762775516, 0.6595385004419525]}",2026,472,2026-03-65,0.0164778578784757,0.0247151959837806,-0.0384222849252566,0.0,16.965640640258812,,,-0.1692828146143437,-0.0274480712166171,84.85886038550912,0.2599329822881762,0.2591054313099041,-0.012012012012012,-0.218523153942428,0.2928519323274439
"{""type"": ""Point"", ""coordinates"": [35.368311109407145, 0.650885399814478]}",2026,474,2026-03-65,0.0090445992306892,0.0135661936691096,-0.0245346869712351,0.0,15.678531265258812,,,-0.2064605127026094,-0.0741239892183288,85.45668229529772,0.388555078683834,0.3800406150275602,-0.0339404797451975,-0.173259493670886,0.2591428356189155
"{""type"": ""Point"", ""coordinates"": [35.23128092244945, 0.2826408205614999]}",2026,475,2026-03-65,0.3467700258397932,0.5200206664944459,0.5757679766603742,0.0,16.412906265258812,,,0.1489588894821142,0.6476190476190475,86.50190046737744,-0.0768685795253276,-0.0026385224274406,0.2160522631824545,0.2848788638262322,0.2520649612039933
"{""type"": ""Point"", ""coordinates"": [34.99839657251178, 0.8261819874893286]}",2026,490,2026-03-65,0.5635266510224606,0.8451483157365509,1.3771915451417336,0.0,17.174218114217126,,,0.010586757581195,1.420726306465899,79.92110955377241,0.0371358683566822,0.0926236378876781,0.347587402484831,0.1050185873605948,0.3935197889336623
"{""type"": ""Point"", ""coordinates"": [35.00448837279887, 0.8673983474685366]}",2026,499,2026-03-65,0.3349253731343283,0.5022381378692928,3.412408759124088,0.0,16.527082697550497,,,-0.0404769375588327,0.5977175463623394,81.70308978990712,0.0698564593301435,0.1496062992125984,0.2292468389224848,0.016781836130306,0.344170090588383
"{""type"": ""Point"", ""coordinates"": [36.14426316794573, -1.3778200050007223]}",2026,24,2026-03-67,0.3028846153846153,0.4542489270386266,0.5240019011406845,16.789213180541992,19.98745244344076,,,0.1377267013826539,0.4205539358600583,76.12939890352948,-0.0632098765432098,-0.0203791469194312,0.1605995717344753,0.2898468519568916,0.5579110235669397
"{""type"": ""Point"", ""coordinates"": [36.41512843928887, -1.3083406362815997]}",2026,77,2026-03-67,0.0141958670260557,0.0212928439872422,-0.0835271727637978,0.0,21.408757781982445,,,-0.0276352506976325,0.0337428620868662,72.50102468384003,0.02992700729927,0.0571124512238382,-0.0118182614024336,-0.0484663616336214,0.7014913773748833
"{""type"": ""Point"", ""coordinates"": [36.08308506107119, -1.0767038544534053]}",2026,87,2026-03-67,0.5547765118317266,0.8319824753559694,1.464938671603795,22.738378524780277,17.58242314656576,,,0.0602516000882807,1.224418604651163,77.62683154222496,-0.0327153762268266,0.0767730928588837,0.3470007593014427,0.0958646616541353,0.4499411101567591
"{""type"": ""Point"", ""coordinates"": [36.397603487163806, -1.0591952623574112]}",2026,94,2026-03-67,0.3372824879674195,0.5058300943920044,0.8752882398155265,0.0,20.17226689656576,,,0.1704721030042918,0.4865771812080537,75.29754120959488,-0.1638888888888889,-0.1230734867098503,0.2048032021347565,0.1752767527675277,0.5839924747977833
"{""type"": ""Point"", ""coordinates"": [35.942538831785114, -1.3505452282906496]}",2026,96,2026-03-67,0.7446978791516606,1.1168233646729346,2.6971014492753627,12.059085845947266,19.46523564656576,,,-0.1729323308270676,1.862348178137652,79.24368927339361,0.204087268710301,0.227552934870008,0.4926395070181444,0.0015616866215512,0.4696588590311191
"{""type"": ""Point"", ""coordinates"": [36.26186692439021, -1.4532494457140075]}",2026,110,2026-03-67,0.1905298759864712,0.2857411234266391,0.2584361300846162,0.0,23.16429163614913,,,0.1816138917262512,0.2602639296187683,71.00619221746841,-0.0679611650485436,-0.0128348214285714,0.0746268656716417,0.422879177377892,0.8229618673174929
"{""type"": ""Point"", ""coordinates"": [36.23036271561658, -1.2424530516175438]}",2026,127,2026-03-67,0.5269741985926505,0.7903068204025796,1.465854719443236,0.0,19.40525843302413,,,0.0493041749502982,1.0194075587334015,75.31183152371369,-0.0203160270880361,0.0360189573459715,0.3321964529331514,0.1000599161174355,0.5565468064193928
"{""type"": ""Point"", ""coordinates"": [36.05763555649833, -0.9846644677037987]}",2026,140,2026-03-67,0.7092696629213483,1.0637177461822012,2.7610716238381627,23.123964309692383,16.14964319864913,,,-0.1282457879088206,1.5762527233115469,77.2977958713138,0.1538279213083669,0.1738023605646841,0.4522673031026253,0.0009823182711198,0.4168897253235274
"{""type"": ""Point"", ""coordinates"": [36.06357016320689, -0.990121864051557]}",2026,146,2026-03-67,0.7682966852641943,1.1522559474979492,2.6386384129846707,23.123964309692383,16.14964319864913,,,-0.1625239005736137,1.9630801687763717,77.2977958713138,0.1891414698741999,0.2399669011170873,0.4794069192751236,0.0029374737725556,0.4168897253235274
"{""type"": ""Point"", ""coordinates"": [36.01630479056365, -1.041104253802222]}",2026,166,2026-03-67,0.4771915906386355,0.7156454491374182,1.4189667374380748,26.667524337768555,16.46092249552413,,,0.0643623361144219,0.7361111111111112,80.12171351376635,-0.0407006697578567,-0.0012391573729863,0.265805574439157,0.0973036342321219,0.3723455592671402
