.geo,year,point_id,date,NDVI,SAVI,EVI,Rainfall,Temp,Wind_Speed,Soil_Moisture
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.97021159783512,0.41450267429507903]}",2018,212,2018-12-362,0.5770586350528677,0.8654493032196059,1.4421844971172326,8.485578536987305,22.153360621134482,1.0786482169241571,0.19611532986164093
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.97021159783512,0.41450267429507903]}",2018,212,2018-12-362,0.574468085106383,0.8615653278298143,1.4864420706655712,8.485578536987305,22.153360621134482,1.0786482169241571,0.19611532986164093
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.64169769843261,0.5939860680621649]}",2018,213,2018-12-360,0.5465352276022035,0.8196840121756777,1.1671826625386996,0.0,23.3575213114421,0.8752150575598376,0.16801972687244415
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.76431773471492,0.22046657292526106]}",2018,214,2018-12-352,0.6019900497512438,0.9027043829654959,2.9913473423980226,2.153085231781006,22.64101053873702,2.057732524368354,0.2791687846183777
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.76431773471492,0.22046657292526106]}",2018,214,2018-12-360,0.7873754152823921,1.180884795409935,2.2497411114946497,0.0,24.270200347900413,1.0742658295463035,0.2385229617357254
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.76431773471492,0.22046657292526106]}",2018,214,2018-12-362,0.7696572580645161,1.1543404308932845,2.293481525983779,8.61758804321289,23.17476361592611,1.5801789578505476,0.2265375405550003
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.82872694058628,0.8702180179289201]}",2018,215,2018-01-05,0.4794356049234464,0.7190454750112563,1.0726759806555615,0.0,24.01281318664553,0.5224842325110266,0.09070310741662979
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.82872694058628,0.8702180179289201]}",2018,215,2018-12-355,0.7039927949564695,1.0558307068887889,2.0959957096889523,1.0616463422775269,23.327097193400107,1.171301565207561,0.13854540884494781
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.82872694058628,0.8702180179289201]}",2018,215,2018-12-360,0.6814039824502194,1.0219335245486754,1.7130493806210758,0.0,23.8091814676921,0.8049032725749585,0.14219994843006134
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.82872694058628,0.8702180179289201]}",2018,215,2018-12-360,0.699527346387576,1.0491139240506329,1.6338117016243494,0.0,23.8091814676921,0.8049032725749585,0.14219994843006134
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-01-22,0.26322418136020154,0.394774122461829,0.4742455184933061,0.0,20.99062563578292,1.9791195548533593,0.21704573929309845
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-03-82,0.272608125819135,0.40884520884520886,0.48820560967022647,0.0,18.65268478393557,2.0596869426270596,0.36111006140708923
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-12-352,0.22469764481222151,0.3369928400954654,0.42397309632476576,0.0,18.34413553873702,0.6492244440121431,0.24472206830978394
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-12-357,0.2111111111111111,0.3166391806266817,16.344086021505376,0.11408720165491104,19.197087860107445,1.8008610018530524,0.25644972920417786
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-12-359,0.27900701565029684,0.4184540671792797,0.5335947982247911,0.0,19.208191808064782,2.543633042971643,0.241874560713768
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-12-362,0.3282842994465482,0.4923547400611621,0.6224455981442616,0.0,19.75240033467611,2.215049260322121,0.22591955959796906
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.072808351845254,-1.1687780139655786]}",2018,216,2018-12-364,0.27588136541689984,0.41376416281997486,0.4925074925074925,0.0,19.060262298584007,2.8055630753051966,0.21862556040287018
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.87939192261064,0.40911278259036976]}",2018,217,2018-12-352,0.7092889908256881,1.0637809946968613,2.0606363484924204,0.0,21.91029764811202,1.6574554570908804,0.20026177167892456
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.87939192261064,0.40911278259036976]}",2018,217,2018-12-360,0.7797619047619048,1.169468829043297,2.1415726663397088,0.0,22.888934071858728,0.7765689051766638,0.16011567413806915
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.87939192261064,0.40911278259036976]}",2018,217,2018-12-362,0.7218918153497593,1.0826844117230638,2.0965619345287054,9.22420883178711,22.194701766967796,1.1731195955136424,0.14215262234210968
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.067418460140544,-0.48587873497791634]}",2018,218,2018-12-352,0.3246982631733883,0.48697571743929363,0.6192454525039299,0.0,17.62603658040365,1.2795433136373504,0.22112435102462769
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.067418460140544,-0.48587873497791634]}",2018,218,2018-12-357,0.30892586989409987,0.4633187112388444,0.6043565762992779,0.5213147401809692,17.91185022989913,1.7150483870666384,0.21030713617801666
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.067418460140544,-0.48587873497791634]}",2018,218,2018-12-359,0.2961480740370185,0.4441665624609229,0.6373815676141258,0.0,18.461121495564782,1.0220402407044966,0.19824586808681488
